118359977056278520894	0
116754874024202952322	1
110476272032873761043	2
102171675631622616190	3
102871123574468799566	4
109278476490810328312	5
107118305259443897424	6
104397059726359189186	7
100485630398696606098	8
105161464208920272734	9
107931950675185580249	10
100610815908101628801	11
107188080561309681193	12
102863569382913847828	13
116286873545653281906	14
117024345246561201400	15
101442632993674683004	16
117662256585714941806	17
113240335836827286876	18
107189810823071706764	19
104727620425010883027	20
100851521438199061561	21
109266048854869007499	22
104007891869037068249	23
105421109308141427267	24
118378255952115707998	25
101166587564963532315	26
108426520491342494542	27
102773303718674098148	28
106959442372811226399	29
100329161958733626730	30
104487667381992067425	31
103257346890112560078	32
104202263011113038990	33
114935810379383852825	34
103933864581188006696	35
101339594548334803918	36
100346016360159063697	37
105515850426741834731	38
113868724708557157025	39
109452429408615252431	40
102510418958375940310	41
116152970063442634520	42
108424517948628676838	43
102384669117825357195	44
106697379087705183224	45
113436230036630681834	46
115998365782148743728	47
115805996451122600577	48
114735099401744217431	49
103184227409155950777	50
102903863405855704840	51
101230027517585343988	52
104531828804862316762	53
103206605407547059039	54
100180575185522802900	55
101832053372535369591	56
100733334063966339322	57
117943862894563979236	58
107045876535773972576	59
113891423043364949268	60
101387990008928904509	61
108232208525548602817	62
108383880537645517839	63
111640272568271242568	64
112928375454000700715	65
117058794763073546749	66
100234866328923609404	67
107063896615683319871	68
103130341946168853745	69
102944610657154936062	70
116558413351471090719	71
114037557816209327028	72
103405063269404638105	73
106848717392394713219	74
103196565116038457774	75
115062506884305252021	76
110182875021467884817	77
105567033287011981201	78
107940613488592745009	79
118207880179234484610	80
104179639922163029051	81
107963504482371061855	82
108224649450414809762	83
114951205049465295685	84
117451053300745641658	85
116555700534165995493	86
111311234620730605847	87
105115979121734412207	88
104845196021283889824	89
113447054566941085530	90
115098810082299392491	91
110687842451963523081	92
102944605854998863828	93
111064279321629547930	94
118194283610037848584	95
112339769006469685593	96
101823967948594749965	97
102057072204480769313	98
116216201793424178121	99
105216491640488683417	100
111555636677054751881	101
100327156213335048919	102
101722794413056181717	103
105555397759788848498	104
116498901793877512719	105
101538285986829851250	106
111815492406085048076	107
105901258272269401150	108
117034741859407054850	109
117151777478223311186	110
105898851287256125141	111
108127871617192214250	112
117440800608070428322	113
102255566520804412823	114
110740781691341765989	115
104279244238026533071	116
102105379199649140068	117
103061751286930964606	118
118268250012240753565	119
108367169365977316485	120
114646012645957748689	121
112048070794252585618	122
112942876453088352817	123
101512897539104919993	124
108514823424774616867	125
117395547637528739639	126
109184805976433260493	127
110638168508813201531	128
114174733691500372668	129
117492318171732162429	130
107904750431375073877	131
105273428597140573510	132
103685882279664197755	133
116958353803309323077	134
104600296217176278045	135
105529496421678959880	136
101421416948541485572	137
106966476420096118811	138
102803452537820952735	139
112803497925972506176	140
104597478233636375014	141
110967025760773667281	142
117938149133155089567	143
102397482698742388526	144
100328512752822887183	145
101377219126670818237	146
117880715778976820940	147
109401108147778080784	148
108940377292925998937	149
116491285067171323298	150
114664465523166633637	151
100310420045060623543	152
100442298741169641796	153
108358656936752861846	154
102047235722599238460	155
100018456556486501323	156
109182513536739786206	157
104878350912124967632	158
118011560178264222649	159
110187074545821500690	160
105851423593223682568	161
100536451924695638542	162
103216211147725896036	163
107413430716845640171	164
110531791144266584660	165
117988961081154574738	166
105424511323475094128	167
103201238410770468762	168
107459724193454016289	169
113859970559545588569	170
102844520432851320008	171
106637859152656219769	172
108961465858012263140	173
118376303525124349504	174
107426663520109522361	175
115530585972438181630	176
103618543375127073102	177
118048033326525021565	178
108629717769018996477	179
115916992170334122708	180
105226227485828358608	181
115121190871606390348	182
104390246098751387487	183
100925473317073346786	184
107590607834908463472	185
103016236037938342074	186
109268405767884800002	187
110523493548003713864	188
104490445002708527032	189
108882920624384256025	190
117681034834791918293	191
117448569122980078197	192
113651533166317708938	193
105878400243990748712	194
115880186579022714650	195
114206318263110605424	196
118149685580234696847	197
110839867176526013157	198
104812414435062631248	199
112771323377266882679	200
105655661926037497175	201
117580914812715744901	202
116131244044857846351	203
109371009787047031940	204
102510235139460495113	205
115450500289275428441	206
114969425978715590465	207
